"playerid","bbrefid","name","player_url"
smithjo09,smithjo11,Josh Smith,https://www.baseball-reference.com/players/s/smithjo11.shtml
smithl01,smithl.01,Lewis Smith,https://www.baseball-reference.com/players/s/smithl.01.shtml
avilani01,avilani01,Nick Avila,https://www.baseball-reference.com/players/a/avilani01.shtml
snitkbr99,snitkbr99,Brian Snitker,https://www.baseball-reference.com/players/s/snitkbr99.shtml
snowch01,snowch01,Charlie Snow,https://www.baseball-reference.com/players/s/snowch01.shtml
snowjt01,snowj.01,J. T. Snow,https://www.baseball-reference.com/players/s/snowj.01.shtml
snydech01,snydech01,Charles Snyder,https://www.baseball-reference.com/players/s/snydech01.shtml
snydeco01,snydeco01,Cooney Snyder,https://www.baseball-reference.com/players/s/snydeco01.shtml
snydege01,snydege01,George Snyder,https://www.baseball-reference.com/players/s/snydege01.shtml
snydeja01,snydeja01,Jack Snyder,https://www.baseball-reference.com/players/s/snydeja01.shtml
snydeji01,snydeji01,Jim Snyder,https://www.baseball-reference.com/players/s/snydeji01.shtml
snydejo01,snydejo01,Josh Snyder,https://www.baseball-reference.com/players/s/snydejo01.shtml
snydere01,snydere01,Emanuel Snyder,https://www.baseball-reference.com/players/s/snydere01.shtml
bachala01,bachala01,Lake Bachar,https://www.baseball-reference.com/players/b/bachala01.shtml
southbi02,southbi02,Bill Southworth,https://www.baseball-reference.com/players/s/southbi02.shtml
sparkst02,sparkst02,Steve Sparks,https://www.baseball-reference.com/players/s/sparkst02.shtml
spenc01,spenc01,Spencer,https://www.baseball-reference.com/players/s/spenc01.shtml
spencha99,spencha99,Harry Spence,https://www.baseball-reference.com/players/s/spencha99.shtml
sprined01,sprined01,Ed Springer,https://www.baseball-reference.com/players/s/sprined01.shtml
springe01,springe01,George Springer,https://www.baseball-reference.com/players/s/springe01.shtml
stangda01,stangda01,Daniel Stange,https://www.baseball-reference.com/players/s/stangda01.shtml
stanljo01,stanljo01,Joe Stanley,https://www.baseball-reference.com/players/s/stanljo01.shtml
stapljo01,stapljo01,Joe Stabell,https://www.baseball-reference.com/players/s/stapljo01.shtml
stclaeb01,st.cleb01,Ebba St. Claire,https://www.baseball-reference.com/players/s/st.cleb01.shtml
stclara01,st.clra01,Randy St. Claire,https://www.baseball-reference.com/players/s/st.clra01.shtml
stearbi01,stearbi01,Bill Stearns,https://www.baseball-reference.com/players/s/stearbi01.shtml
stechch01,stechch01,William Stecher,https://www.baseball-reference.com/players/s/stechch01.shtml
stedrjo01,stedrjo01,John Stedronsky,https://www.baseball-reference.com/players/s/stedrjo01.shtml
stephcl01,stephcl01,Clarence Stephens,https://www.baseball-reference.com/players/s/stephcl01.shtml
stephdu01,stephdu01,Reuben Stephenson,https://www.baseball-reference.com/players/s/stephdu01.shtml
stephwa01,stephwa01,Walter Stephenson,https://www.baseball-reference.com/players/s/stephwa01.shtml
sterljo01,sterljo01,John Albert Sterling,https://www.baseball-reference.com/players/s/sterljo01.shtml
steverc01,stever_01,R C Stevens,https://www.baseball-reference.com/players/s/stever_01.shtml
stodd01,stodd01,Stoddard,https://www.baseball-reference.com/players/s/stodd01.shtml
stonege03,stonege03,Gene Stone,https://www.baseball-reference.com/players/s/stonege03.shtml
stpiema01,stpiema01,Max St. Pierre,https://www.baseball-reference.com/players/s/stpiema01.shtml
bakerda02,bakerda02,Darren Baker,https://www.baseball-reference.com/players/b/bakerda02.shtml
stratas01,stratas01,Asa Stratton,https://www.baseball-reference.com/players/s/stratas01.shtml
strated01,strated01,Ed Stratton,https://www.baseball-reference.com/players/s/strated01.shtml
stricsc01,stricsc02,Scott Strickland,https://www.baseball-reference.com/players/s/stricsc02.shtml
strikja01,strikja01,Jake Striker,https://www.baseball-reference.com/players/s/strikja01.shtml
strikjo01,strikjo01,John Strike,https://www.baseball-reference.com/players/s/strikjo01.shtml
studlse01,studlse01,Sy Studley,https://www.baseball-reference.com/players/s/studlse01.shtml
stutemi01,sttuemi01,Michael Stutes,https://www.baseball-reference.com/players/s/sttuemi01.shtml
stvraji01,st.vrji01,Jim St. Vrain,https://www.baseball-reference.com/players/s/st.vrji01.shtml
stynene01,stynene01,Neil Stynes,https://www.baseball-reference.com/players/s/stynene01.shtml
sulli01,sulli01,Sullivan,https://www.baseball-reference.com/players/s/sulli01.shtml
sullifl01,sullifl01,Fleury Sullivan,https://www.baseball-reference.com/players/s/sullifl01.shtml
sullipa01,sullipa01,Pat Sullivan,https://www.baseball-reference.com/players/s/sullipa01.shtml
sullipa99,sullipa99,Pat Sullivan,https://www.baseball-reference.com/players/s/sullipa99.shtml
sulliwi01,sulliwi01,William Sullivan,https://www.baseball-reference.com/players/s/sulliwi01.shtml
surhobj01,surhob.01,B. J. Surhoff,https://www.baseball-reference.com/players/s/surhob.01.shtml
susdost01,susdost01,Steve Susdorf,https://www.baseball-reference.com/players/s/susdost01.shtml
swababi01,swababi01,Bill Swarback,https://www.baseball-reference.com/players/s/swababi01.shtml
swanan01,swanan01,Andy Swan,https://www.baseball-reference.com/players/s/swanan01.shtml
sweenbu01,sweenbu01,Buck Sweeney,https://www.baseball-reference.com/players/s/sweenbu01.shtml
sweened01,sweenje02,Ed Sweeney,https://www.baseball-reference.com/players/s/sweenje02.shtml
sweigha01,sweigha01,Sweigert,https://www.baseball-reference.com/players/s/sweigha01.shtml
taylobe03,taylobe10,Ben Taylor,https://www.baseball-reference.com/players/t/taylobe10.shtml
taylobe04,taylobe11,Beau Taylor,https://www.baseball-reference.com/players/t/taylobe11.shtml
taylobi02,taylobi02,Billy Taylor,https://www.baseball-reference.com/players/t/taylobi02.shtml
tayloga01,tayloga01,Gary Taylor,https://www.baseball-reference.com/players/t/tayloga01.shtml
tayloge99,tayloge99,George Taylor,https://www.baseball-reference.com/players/t/tayloge99.shtml
tayloza01,tayloza01,Z. H. Taylor,https://www.baseball-reference.com/players/t/tayloza01.shtml
baldwbr01,baldwbr01,Brooks Baldwin,https://www.baseball-reference.com/players/b/baldwbr01.shtml
tennefr01,tennefr01,Fred Tenney,https://www.baseball-reference.com/players/t/tennefr01.shtml
terlebo01,terlebo01,Bob Terlecki,https://www.baseball-reference.com/players/t/terlebo01.shtml
terreto01,terreto01,Tom Terrell,https://www.baseball-reference.com/players/t/terreto01.shtml
thakeal01,thakeal01,Al Thake,https://www.baseball-reference.com/players/t/thakeal01.shtml
banueda01,banueda01,David Banuelos,https://www.baseball-reference.com/players/b/banueda01.shtml
therrje01,dygesje01,Jesen Therrien,https://www.baseball-reference.com/players/t/dygesje01.shtml
thobejj01,thobej.01,J. J. Thobe,https://www.baseball-reference.com/players/t/thobej.01.shtml
thomafr99,thomafr99,Fred Thomas,https://www.baseball-reference.com/players/t/thomafr99.shtml
thompam99,thompam99,Andrew Thompson,https://www.baseball-reference.com/players/t/thompam99.shtml
thompfr01,thompfr01,Frank Thompson,https://www.baseball-reference.com/players/t/thompfr01.shtml
thomptu01,thomptu01,Tug Thompson,https://www.baseball-reference.com/players/t/thomptu01.shtml
thomsro99,thomsro99,Rob Thomson,https://www.baseball-reference.com/players/t/thomsro99.shtml
tiernbi01,tiernbi01,Bill Tierney,https://www.baseball-reference.com/players/t/tiernbi01.shtml
tigheja99,tigheja99,Jack Tighe,https://www.baseball-reference.com/players/t/tigheja99.shtml
tinglja99,tinglja99,Jayce Tingler,https://www.baseball-reference.com/players/t/tinglja99.shtml
tinneth01,tinneth01,Thomas Tinney,https://www.baseball-reference.com/players/t/tinneth01.shtml
tobinma01,tobinma01,Mason Tobin,https://www.baseball-reference.com/players/t/tobinma01.shtml
toscaca99,toscaca99,Carlos Tosca,https://www.baseball-reference.com/players/t/toscaca99.shtml
traffjo01,traffjo01,John Traffley,https://www.baseball-reference.com/players/t/traffjo01.shtml
treacpe01,treacpe01,Pete Treacey,https://www.baseball-reference.com/players/t/treacpe01.shtml
trebeto99,trebeto99,Tom Trebelhorn,https://www.baseball-reference.com/players/t/trebeto99.shtml
trembda99,trembda99,Dave Trembley,https://www.baseball-reference.com/players/t/trembda99.shtml
trenwge01,trenwge01,George Trenwith,https://www.baseball-reference.com/players/t/trenwge01.shtml
bargead01,bargead01,Addison Barger,https://www.baseball-reference.com/players/b/bargead01.shtml
barrojo01,barrojo01,Jorge Barrosa,https://www.baseball-reference.com/players/b/barrojo01.shtml
truaxfr01,truaxfr01,Fred Truax,https://www.baseball-reference.com/players/t/truaxfr01.shtml
trumbed01,trumbed01,Ed Trumbull,https://www.baseball-reference.com/players/t/trumbed01.shtml
tucketj01,tucket.01,T. J. Tucker,https://www.baseball-reference.com/players/t/tucket.01.shtml
turnete99,turnete99,Ted Turner,https://www.baseball-reference.com/players/t/turnete99.shtml
tyrivda01,tyrivda01,Dave Tyriver,https://www.baseball-reference.com/players/t/tyrivda01.shtml
bassobr01,bassobr01,Brady Basso,https://www.baseball-reference.com/players/b/bassobr01.shtml
beckjo01,beckjo01,Jordan Beck,https://www.baseball-reference.com/players/b/beckjo01.shtml
beetecl01,beetecl01,Clayton Beeter,https://www.baseball-reference.com/players/b/beetecl01.shtml
uptonbi01,uptonbi01,Bill Upton,https://www.baseball-reference.com/players/u/uptonbi01.shtml
bellova01,bellova01,Valente Bellozo,https://www.baseball-reference.com/players/b/bellova01.shtml
valenbo01,valenbo01,Bob Valentine,https://www.baseball-reference.com/players/v/valenbo01.shtml
veeckbi99,veeckbi99,Bill Veeck,https://www.baseball-reference.com/players/v/veeckbi99.shtml
bermujo01,bermujo01,Jonathan Bermudez,https://www.baseball-reference.com/players/b/bermujo01.shtml
villahe02,villahe02,Henry Villar,https://www.baseball-reference.com/players/v/villahe02.shtml
vondech99,vondech99,Chris Von Der Ahe,https://www.baseball-reference.com/players/v/vondech99.shtml
vonfrto01,vonfrto01,Tony Von Fricken,https://www.baseball-reference.com/players/v/vonfrto01.shtml
berrost01,berrost01,Steward Berroa,https://www.baseball-reference.com/players/b/berrost01.shtml
waldrky01,waldrky01,Kyle Waldrop,https://www.baseball-reference.com/players/w/waldrky01.shtml
walkege01,walkege01,George Walker,https://www.baseball-reference.com/players/w/walkege01.shtml
biggehu01,biggehu01,Hunter Bigge,https://www.baseball-reference.com/players/b/biggehu01.shtml
walkeke01,walkeke02,Kevin Walker,https://www.baseball-reference.com/players/w/walkeke02.shtml
walkuji01,walkuji01,Jim Walkup,https://www.baseball-reference.com/players/w/walkuji01.shtml
wallho01,wallho01,Howard Wall,https://www.baseball-reference.com/players/w/wallho01.shtml
walshmi99,walshmi99,Mike Walsh,https://www.baseball-reference.com/players/w/walshmi99.shtml
waltzjo99,waltzjo99,John Waltz,https://www.baseball-reference.com/players/w/waltzjo99.shtml
wardji01,wardji01,Jim Ward,https://www.baseball-reference.com/players/w/wardji01.shtml
wardjo02,wardjo02,John Ward,https://www.baseball-reference.com/players/w/wardjo02.shtml
wardjo03,wardjo03,John Ward,https://www.baseball-reference.com/players/w/wardjo03.shtml
biggehu01,biggehu01,Hunter Bigge,https://www.baseball-reference.com/players/b/biggehu01.shtml
washiul01,washiu_01,U. L. Washington,https://www.baseball-reference.com/players/w/washiu_01.shtml
waszgbj01,waszgb.01,B. J. Waszgis,https://www.baseball-reference.com/players/w/waszgb.01.shtml
birdsha01,birdsha01,Hayden Birdsong,https://www.baseball-reference.com/players/b/birdsha01.shtml
watkibo01,watkibo01,Bob Watkins,https://www.baseball-reference.com/players/w/watkibo01.shtml
watkied01,watkied01,Ed Watkins,https://www.baseball-reference.com/players/w/watkied01.shtml
watkiha99,watkiha99,Harvey Watkins,https://www.baseball-reference.com/players/w/watkiha99.shtml
watsoma01,watsoma03,Mark Watson,https://www.baseball-reference.com/players/w/watsoma03.shtml
bivensp01,bivensp01,Spencer Bivens,https://www.baseball-reference.com/players/b/bivensp01.shtml
weaveea99,weaveea99,Earl Weaver,https://www.baseball-reference.com/players/w/weaveea99.shtml
weberha01,weberha01,Harry Weber,https://www.baseball-reference.com/players/w/weberha01.shtml
weberjo01,weberjo01,Joe Weber,https://www.baseball-reference.com/players/w/weberjo01.shtml
weberne01,webbene01,Neil Weber,https://www.baseball-reference.com/players/w/webbene01.shtml
weilaky01,weilaky01,Kyle Weiland,https://www.baseball-reference.com/players/w/weilaky01.shtml
weissge99,weissge99,George Weiss,https://www.baseball-reference.com/players/w/weissge99.shtml
blackma01,blackma01,Mason Black,https://www.baseball-reference.com/players/b/blackma01.shtml
blackty01,blackty01,Tyler Black,https://www.baseball-reference.com/players/b/blackty01.shtml
westma01,westma01,Max West,https://www.baseball-reference.com/players/w/westma01.shtml
wetzesh01,wetzesh01,George Wetzell,https://www.baseball-reference.com/players/w/wetzesh01.shtml
wheeldi01,wheeldi01,Dick Wheeler,https://www.baseball-reference.com/players/w/wheeldi01.shtml
whitede02,whitede02,Deke White,https://www.baseball-reference.com/players/w/whitede02.shtml
whitesa01,whitesa01,Sam White,https://www.baseball-reference.com/players/w/whitesa01.shtml
whiteso99,whiteso99,Sol White,https://www.baseball-reference.com/players/w/whiteso99.shtml
blalobr01,blalobr01,Bradley Blalock,https://www.baseball-reference.com/players/b/blalobr01.shtml
wiley01,wiley01,Joseph Wiley,https://www.baseball-reference.com/players/w/wiley01.shtml
wilkijl99,wilkijl99,J. L. Wilkinson,https://www.baseball-reference.com/players/w/wilkijl99.shtml
blalobr01,blalobr01,Bradley Blalock,https://www.baseball-reference.com/players/b/blalobr01.shtml
blissry01,blissry01,Ryan Bliss,https://www.baseball-reference.com/players/b/blissry01.shtml
blossja01,blossja01,Jake Bloss,https://www.baseball-reference.com/players/b/blossja01.shtml
williji99,williji99,Jimmy Williams,https://www.baseball-reference.com/players/w/williji99.shtml
williju01,williju01,Julius Willigrod,https://www.baseball-reference.com/players/w/williju01.shtml
willima06,willima09,Matt Williams,https://www.baseball-reference.com/players/w/willima09.shtml
willima07,willima10,Mason Williams,https://www.baseball-reference.com/players/w/willima10.shtml
willima08,willima11,Mac Williamson,https://www.baseball-reference.com/players/w/willima11.shtml
booseca01,booseca01,Cam Booser,https://www.baseball-reference.com/players/b/booseca01.shtml
wills01,wills01,Wills,https://www.baseball-reference.com/players/w/wills01.shtml
wilshte01,wilshte01,Terry Wilshusen,https://www.baseball-reference.com/players/w/wilshte01.shtml
brooktr01,brooktr01,Trenton Brooks,https://www.baseball-reference.com/players/b/brooktr01.shtml
wilsohe01,wilsohe01,Harry Wilson,https://www.baseball-reference.com/players/w/wilsohe01.shtml
wilsoja03,wilsoja04,Jacob Wilson,https://www.baseball-reference.com/players/w/wilsoja04.shtml
wilsone01,wilsone01,Neil Wilson,https://www.baseball-reference.com/players/w/wilsone01.shtml
wiltsha01,wiltsha01,Hal Wiltse,https://www.baseball-reference.com/players/w/wiltsha01.shtml
brownbe02,brownbe02,Ben Brown,https://www.baseball-reference.com/players/b/brownbe02.shtml
winkejo01,winkejo01,Joe Winkelsas,https://www.baseball-reference.com/players/w/winkejo01.shtml
winklbo99,winklbo99,Bobby Winkles,https://www.baseball-reference.com/players/w/winklbo99.shtml
winklge01,winklge01,George Winkleman,https://www.baseball-reference.com/players/w/winklge01.shtml
wintecl01,wintecl01,Clarence Winters,https://www.baseball-reference.com/players/w/wintecl01.shtml
wiseni01,wiseni01,Nick Wise,https://www.baseball-reference.com/players/w/wiseni01.shtml
wisneph01,wisneph01,Phil Wisner,https://www.baseball-reference.com/players/w/wisneph01.shtml
wissmda01,wissmda01,Dave Wissman,https://www.baseball-reference.com/players/w/wissmda01.shtml
withech01,withech01,Charles Witherow,https://www.baseball-reference.com/players/w/withech01.shtml
withesh01,whitesh01,Shannon Withem,https://www.baseball-reference.com/players/w/whitesh01.shtml
woerljo01,woerljo01,Oscar Woehrlin,https://www.baseball-reference.com/players/w/woerljo01.shtml
wolstab01,wolstab01,Abe Wolstenholme,https://www.baseball-reference.com/players/w/wolstab01.shtml
wood01,wood01,Wood,https://www.baseball-reference.com/players/w/wood01.shtml
brzykza01,brzykza01,Zach Brzykcy,https://www.baseball-reference.com/players/b/brzykza01.shtml
woodswi01,woodswi02,William Woods,https://www.baseball-reference.com/players/w/woodswi02.shtml
woodwro01,woodwbo01,Rob Woodward,https://www.baseball-reference.com/players/w/woodwbo01.shtml
wordefr01,wordefr01,Fred Worden,https://www.baseball-reference.com/players/w/wordefr01.shtml
wordsfa01,wordsfa01,Favel Wordsworth,https://www.baseball-reference.com/players/w/wordsfa01.shtml
worthhe01,worthhe01,Herb Worth,https://www.baseball-reference.com/players/w/worthhe01.shtml
wrighal99,wrighal99,Al Wright,https://www.baseball-reference.com/players/w/wrighal99.shtml
wrighbi01,wrighbi01,Hiram Wright,https://www.baseball-reference.com/players/w/wrighbi01.shtml
wrighda01,wrighda01,Dave Wright,https://www.baseball-reference.com/players/w/wrighda01.shtml
yatesal01,yatesal01,Al Yates,https://www.baseball-reference.com/players/y/yatesal01.shtml
yawketo99,yawketo99,Tom Yawkey,https://www.baseball-reference.com/players/y/yawketo99.shtml
yeweled01,yeweled01,Ed Yewell,https://www.baseball-reference.com/players/y/yeweled01.shtml
yinglch01,yinglch01,Charles Yingling,https://www.baseball-reference.com/players/y/yinglch01.shtml
yostgu01,yostgu01,Gus Yost,https://www.baseball-reference.com/players/y/yostgu01.shtml
youngjb01,youngj.01,J. B. Young,https://www.baseball-reference.com/players/y/youngj.01.shtml
youngma02,youngma02,Matt Young,https://www.baseball-reference.com/players/y/youngma02.shtml
youngni99,youngni99,Nick Young,https://www.baseball-reference.com/players/y/youngni99.shtml
burgora01,burgora01,Raymond Burgos,https://www.baseball-reference.com/players/b/burgora01.shtml
burkese01,burkese01,Sean Burke,https://www.baseball-reference.com/players/b/burkese01.shtml
zay01,zay01,William Zay,https://www.baseball-reference.com/players/z/zay01.shtml
zeihehe01,zeihehe01,Henry Zeiher,https://www.baseball-reference.com/players/z/zeihehe01.shtml
zieglge01,zieglge01,George Ziegler,https://www.baseball-reference.com/players/z/zieglge01.shtml
leahyky01,leahyky01,Kyle Leahy,https://www.baseball-reference.com/players/l/leahyky01.shtml
colasos01,colasos01,Oscar Col�s,https://www.baseball-reference.com/players/c/colasos01.shtml
englema01,englema01,Mason Englert,https://www.baseball-reference.com/players/e/englema01.shtml
lukesna01,lukesna01,Nathan Lukes,https://www.baseball-reference.com/players/l/lukesna01.shtml
nodary01,nodary01,Ryan Noda,https://www.baseball-reference.com/players/n/nodary01.shtml
sabolbl01,sabolbl01,Blake Sabol,https://www.baseball-reference.com/players/s/sabolbl01.shtml
turanbr02,turanbr02,Brice Turang,https://www.baseball-reference.com/players/t/turanbr02.shtml
vargaca01,vargaca01,Carlos Vargas,https://www.baseball-reference.com/players/v/vargaca01.shtml
varlagu01,varlagu01,Gus Varland,https://www.baseball-reference.com/players/v/varlagu01.shtml
volpean01,volpean01,Anthony Volpe,https://www.baseball-reference.com/players/v/volpean01.shtml
walkejo02,walkejo02,Jordan Walker,https://www.baseball-reference.com/players/w/walkejo02.shtml
wiselbr01,wiselbr01,Brett Wisely,https://www.baseball-reference.com/players/w/wiselbr01.shtml
yoshima02,yoshima02,Masataka Yoshida,https://www.baseball-reference.com/players/y/yoshima02.shtml
julksco01,julksco01,Corey Julks,https://www.baseball-reference.com/players/j/julksco01.shtml
fujinsh01,fujinsh01,Shintaro Fujinami,https://www.baseball-reference.com/players/f/fujinsh01.shtml
harriho01,harriho02,Hobie Harris,https://www.baseball-reference.com/players/h/harriho02.shtml
hernajo03,hernajo03,Jose Hernandez,https://www.baseball-reference.com/players/h/hernajo03.shtml
kellyke02,kellyke02,Kevin Kelly,https://www.baseball-reference.com/players/k/kellyke02.shtml
wardth01,wardth01,Thaddeus Ward,https://www.baseball-reference.com/players/w/wardth01.shtml
wiemejo01,wiemejo01,Joey Wiemer,https://www.baseball-reference.com/players/w/wiemejo01.shtml
britojh01,britojh01,Jhony Brito,https://www.baseball-reference.com/players/b/britojh01.shtml
herriti01,herriti01,Tim Herrin,https://www.baseball-reference.com/players/h/herriti01.shtml
salazce01,salazce01,C�sar Salazar,https://www.baseball-reference.com/players/s/salazce01.shtml
sengako01,sengako01,Kodai Senga,https://www.baseball-reference.com/players/s/sengako01.shtml
shustja01,shustja01,Jared Shuster,https://www.baseball-reference.com/players/s/shustja01.shtml
lindgje01,lindgje01,Jeff Lindgren,https://www.baseball-reference.com/players/l/lindgje01.shtml
dodddy01,dodddy01,Dylan Dodd,https://www.baseball-reference.com/players/d/dodddy01.shtml
rodrigr01,rodrigr01,Grayson Rodriguez,https://www.baseball-reference.com/players/r/rodrigr01.shtml
scholje01,scholje01,Jesse Scholtens,https://www.baseball-reference.com/players/s/scholje01.shtml
mooremc01,mooremc01,McKinley Moore,https://www.baseball-reference.com/players/m/mooremc01.shtml
battepe01,battepe01,Peyton Battenfield,https://www.baseball-reference.com/players/b/battepe01.shtml
bradlta01,bradlta01,Taj Bradley,https://www.baseball-reference.com/players/b/bradlta01.shtml
julieed01,julieed01,Edouard Julien,https://www.baseball-reference.com/players/j/julieed01.shtml
bristbr01,bristbr01,Braden Bristo,https://www.baseball-reference.com/players/b/bristbr01.shtml
harriho02,harriho03,Hogan Harris,https://www.baseball-reference.com/players/h/harriho03.shtml
cabaljo01,cabaljo01,Jos� Caballero,https://www.baseball-reference.com/players/c/cabaljo01.shtml
legumca01,legumca01,Casey Legumina,https://www.baseball-reference.com/players/l/legumca01.shtml
netoza01,netoza01,Zach Neto,https://www.baseball-reference.com/players/n/netoza01.shtml
soriage01,soriage01,George Soriano,https://www.baseball-reference.com/players/s/soriage01.shtml
sullibr01,sullibr01,Brett Sullivan,https://www.baseball-reference.com/players/s/sullibr01.shtml
headrbr01,headrbr01,Brent Headrick,https://www.baseball-reference.com/players/h/headrbr01.shtml
millema03,millema03,Mason Miller,https://www.baseball-reference.com/players/m/millema03.shtml
perkibl01,perkibl01,Blake Perkins,https://www.baseball-reference.com/players/p/perkibl01.shtml
stoudle01,stoudle01,Levi Stoudt,https://www.baseball-reference.com/players/s/stoudle01.shtml
valdeen01,valdeen01,Enmanuel Valdez,https://www.baseball-reference.com/players/v/valdeen01.shtml
becktr01,becktr01,Tristan Beck,https://www.baseball-reference.com/players/b/becktr01.shtml
allenlo02,allenlo02,Logan Allen,https://www.baseball-reference.com/players/a/allenlo02.shtml
doylebr02,doylebr02,Brenton Doyle,https://www.baseball-reference.com/players/d/doylebr02.shtml
buschmi02,buschmi02,Michael Busch,https://www.baseball-reference.com/players/b/buschmi02.shtml
bibeeta01,bibeeta01,Tanner Bibee,https://www.baseball-reference.com/players/b/bibeeta01.shtml
maggidr01,maggidr01,Drew Maggi,https://www.baseball-reference.com/players/m/maggidr01.shtml
medinlu02,medinlu02,Luis Medina,https://www.baseball-reference.com/players/m/medinlu02.shtml
ortizjo06,ortizjo06,Joey Ortiz,https://www.baseball-reference.com/players/o/ortizjo06.shtml
boltoco01,boltoco01,Cody Bolton,https://www.baseball-reference.com/players/b/boltoco01.shtml
cosgrto01,cosgrto01,Tom Cosgrove,https://www.baseball-reference.com/players/c/cosgrto01.shtml
fletcdo01,fletcdo01,Dominic Fletcher,https://www.baseball-reference.com/players/f/fletcdo01.shtml
fryda01,fryda01,David Fry,https://www.baseball-reference.com/players/f/fryda01.shtml
edwarxa01,edwarxa01,Xavier Edwards,https://www.baseball-reference.com/players/e/edwarxa01.shtml
millebr04,millebr04,Bryce Miller,https://www.baseball-reference.com/players/m/millebr04.shtml
zuniggu01,zuniggu01,Guillermo Zu�iga,https://www.baseball-reference.com/players/z/zuniggu01.shtml
irvinja01,irvinja01,Jake Irvin,https://www.baseball-reference.com/players/i/irvinja01.shtml
muckeza01,muckeza01,Zach Muckenhirn,https://www.baseball-reference.com/players/m/muckeza01.shtml
pfaadbr01,pfaadbr01,Brandon Pfaadt,https://www.baseball-reference.com/players/p/pfaadbr01.shtml
stonega01,stonega01,Gavin Stone,https://www.baseball-reference.com/players/s/stonega01.shtml
amayami01,amayami01,Miguel Amaya,https://www.baseball-reference.com/players/a/amayami01.shtml
coxau01,coxau01,Austin Cox,https://www.baseball-reference.com/players/c/coxau01.shtml
peralsa01,peralsa01,Sammy Peralta,https://www.baseball-reference.com/players/p/peralsa01.shtml
mervima01,mervima01,Matt Mervis,https://www.baseball-reference.com/players/m/mervima01.shtml
shewmbr01,shewmbr01,Braden Shewmake,https://www.baseball-reference.com/players/s/shewmbr01.shtml
francjp01,francjp01,J. P. France,https://www.baseball-reference.com/players/f/francjp01.shtml
thenju01,thenju01,Juan Then,https://www.baseball-reference.com/players/t/thenju01.shtml
aluja01,aluja01,Jake Alu,https://www.baseball-reference.com/players/a/aluja01.shtml
schmica01,schmica01,Casey Schmitt,https://www.baseball-reference.com/players/s/schmica01.shtml
perezeu02,perezeu02,Eury P�rez,https://www.baseball-reference.com/players/p/perezeu02.shtml
burromi01,burromi01,Mike Burrows,https://www.baseball-reference.com/players/b/burromi01.shtml
actonga01,actonga01,Garrett Acton,https://www.baseball-reference.com/players/a/actonga01.shtml
bradfco01,bradfco01,Cody Bradford,https://www.baseball-reference.com/players/b/bradfco01.shtml
mclaima01,mclaima01,Matt McLain,https://www.baseball-reference.com/players/m/mclaima01.shtml
rocchbr01,rocchbr01,Brayan Rocchio,https://www.baseball-reference.com/players/r/rocchbr01.shtml
walkejo03,walkejo03,Josh Walker,https://www.baseball-reference.com/players/w/walkejo03.shtml
willibr02,willibr02,Brandon Williamson,https://www.baseball-reference.com/players/w/willibr02.shtml
pintri01,pintri01,Riley Pint,https://www.baseball-reference.com/players/p/pintri01.shtml
bailepa01,bailepa01,Patrick Bailey,https://www.baseball-reference.com/players/b/bailepa01.shtml
erceglu01,erceglu01,Lucas Erceg,https://www.baseball-reference.com/players/e/erceglu01.shtml
kauffka01,kauffka01,Karl Kauffmann,https://www.baseball-reference.com/players/k/kauffka01.shtml
walkery01,walkery01,Ryan Walker,https://www.baseball-reference.com/players/w/walkery01.shtml
millebo05,millebo06,Bobby Miller,https://www.baseball-reference.com/players/m/millebo06.shtml
salazed01,salazed01,Eduardo Salazar,https://www.baseball-reference.com/players/s/salazed01.shtml
bachmsa01,bachmsa01,Sam Bachman,https://www.baseball-reference.com/players/b/bachmsa01.shtml
vasqura02,vasqura02,Randy V�squez,https://www.baseball-reference.com/players/v/vasqura02.shtml
monasan01,monasan01,Andruw Monasterio,https://www.baseball-reference.com/players/m/monasan01.shtml
joycebe01,joycebe01,Ben Joyce,https://www.baseball-reference.com/players/j/joycebe01.shtml
lasorjo01,lasorjo01,Joe La Sorsa,https://www.baseball-reference.com/players/l/lasorjo01.shtml
andergr01,andergr01,Grant Anderson,https://www.baseball-reference.com/players/a/andergr01.shtml
calvobl01,calvobl01,Blair Calvo,https://www.baseball-reference.com/players/c/calvobl01.shtml
olsonre01,olsonre01,Reese Olson,https://www.baseball-reference.com/players/o/olsonre01.shtml
hopkitj01,hopkitj01,TJ Hopkins,https://www.baseball-reference.com/players/h/hopkitj01.shtml
soriajo02,soriajo02,Jos� Soriano,https://www.baseball-reference.com/players/s/soriajo02.shtml
woobr01,woobr01,Bryan Woo,https://www.baseball-reference.com/players/w/woobr01.shtml
bakerlu01,bakerlu01,Luken Baker,https://www.baseball-reference.com/players/b/bakerlu01.shtml
smithaj01,smithaj01,AJ Smith-Shawver,https://www.baseball-reference.com/players/s/smithaj01.shtml
abbotan01,abbotan01,Andrew Abbott,https://www.baseball-reference.com/players/a/abbotan01.shtml
delacel01,delacel01,Elly De La Cruz,https://www.baseball-reference.com/players/d/delacel01.shtml
delucjo01,delucjo01,Jonny DeLuca,https://www.baseball-reference.com/players/d/delucjo01.shtml
kessigr01,kessigr01,Grae Kessinger,https://www.baseball-reference.com/players/k/kessigr01.shtml
murphch01,murphch01,Chris Murphy,https://www.baseball-reference.com/players/m/murphch01.shtml
